timestamp,temperature,statut
2026-03-15 14:02:03,17.9,TROP_FROID
2026-03-15 14:02:03,17.9,TROP_FROID
2026-03-15 14:02:08,17.9,TROP_FROID
2026-03-15 14:02:08,17.9,TROP_FROID
2026-03-15 14:02:14,17.9,TROP_FROID
2026-03-15 14:02:14,17.9,TROP_FROID
2026-03-15 14:02:20,17.9,TROP_FROID
2026-03-15 14:02:20,17.9,TROP_FROID
2026-03-15 14:02:25,17.9,TROP_FROID
2026-03-15 14:02:25,17.9,TROP_FROID
2026-03-15 14:02:31,17.9,TROP_FROID
2026-03-15 14:02:31,17.9,TROP_FROID
2026-03-15 14:02:36,17.9,TROP_FROID
2026-03-15 14:02:36,17.9,TROP_FROID
2026-03-15 14:02:42,17.9,TROP_FROID
2026-03-15 14:02:42,17.9,TROP_FROID
2026-03-15 14:02:47,17.9,TROP_FROID
2026-03-15 14:02:47,17.9,TROP_FROID
2026-03-15 14:02:53,17.9,TROP_FROID
2026-03-15 14:02:53,17.9,TROP_FROID
2026-03-15 14:02:58,17.9,TROP_FROID
2026-03-15 14:02:58,17.9,TROP_FROID
2026-03-15 14:03:04,17.9,TROP_FROID
2026-03-15 14:03:04,17.9,TROP_FROID
2026-03-15 14:03:09,17.9,TROP_FROID
2026-03-15 14:03:09,17.9,TROP_FROID
2026-03-15 14:03:15,17.9,TROP_FROID
2026-03-15 14:03:15,17.9,TROP_FROID
2026-03-15 14:03:20,17.9,TROP_FROID
2026-03-15 14:03:20,17.9,TROP_FROID
2026-03-15 14:03:26,17.9,TROP_FROID
2026-03-15 14:03:26,17.9,TROP_FROID
2026-03-15 14:03:31,17.9,TROP_FROID
2026-03-15 14:03:31,17.9,TROP_FROID
2026-03-15 14:03:37,18,NORMAL
2026-03-15 14:03:37,18,NORMAL
2026-03-15 14:03:42,18,NORMAL
2026-03-15 14:03:42,18,NORMAL
2026-03-15 14:03:48,18.1,NORMAL
2026-03-15 14:03:48,18.1,NORMAL
2026-03-15 14:03:53,18,NORMAL
2026-03-15 14:03:53,18,NORMAL
2026-03-15 14:03:59,18.1,NORMAL
2026-03-15 14:03:59,18.1,NORMAL
2026-03-15 14:04:04,18,NORMAL
2026-03-15 14:04:04,18,NORMAL
2026-03-15 14:04:10,18,NORMAL
2026-03-15 14:04:10,18,NORMAL
2026-03-15 14:04:15,18,NORMAL
2026-03-15 14:04:15,18,NORMAL
2026-03-15 14:04:21,18,NORMAL
2026-03-15 14:04:21,18,NORMAL
2026-03-15 14:04:26,18,NORMAL
2026-03-15 14:04:26,18,NORMAL
2026-03-15 14:04:32,18,NORMAL
2026-03-15 14:04:32,18,NORMAL
2026-03-15 14:04:37,18,NORMAL
2026-03-15 14:04:37,18,NORMAL
2026-03-15 14:04:43,18,NORMAL
2026-03-15 14:04:43,18,NORMAL
2026-03-15 14:04:48,18.1,NORMAL
2026-03-15 14:04:48,18.1,NORMAL
2026-03-15 14:04:54,18,NORMAL
2026-03-15 14:04:54,18,NORMAL
2026-03-15 14:04:59,18.1,NORMAL
2026-03-15 14:04:59,18.1,NORMAL
2026-03-15 14:05:05,18.1,NORMAL
2026-03-15 14:05:05,18.1,NORMAL
2026-03-15 14:05:10,18.1,NORMAL
2026-03-15 14:05:10,18.1,NORMAL
2026-03-15 14:05:16,18.1,NORMAL
2026-03-15 14:05:16,18.1,NORMAL
2026-03-15 14:05:21,18.1,NORMAL
2026-03-15 14:05:21,18.1,NORMAL
2026-03-15 14:05:27,18.2,NORMAL
2026-03-15 14:05:27,18.2,NORMAL
2026-03-15 14:05:27,18.2,NORMAL
2026-03-15 14:05:33,18.1,NORMAL
2026-03-15 14:05:33,18.1,NORMAL
2026-03-15 14:05:33,18.1,NORMAL
2026-03-15 14:05:38,18.1,NORMAL
2026-03-15 14:05:38,18.1,NORMAL
2026-03-15 14:05:38,18.1,NORMAL
2026-03-15 14:05:44,18.1,NORMAL
2026-03-15 14:05:44,18.1,NORMAL
2026-03-15 14:05:44,18.1,NORMAL
2026-03-15 14:05:49,18.1,NORMAL
2026-03-15 14:05:49,18.1,NORMAL
2026-03-15 14:05:49,18.1,NORMAL
2026-03-15 14:05:55,18.1,NORMAL
2026-03-15 14:05:55,18.1,NORMAL
2026-03-15 14:05:55,18.1,NORMAL
2026-03-15 14:06:00,18.1,NORMAL
2026-03-15 14:06:00,18.1,NORMAL
2026-03-15 14:06:00,18.1,NORMAL
2026-03-15 14:06:06,18.1,NORMAL
2026-03-15 14:06:06,18.1,NORMAL
2026-03-15 14:06:06,18.1,NORMAL
2026-03-15 14:06:11,18.1,NORMAL
2026-03-15 14:06:11,18.1,NORMAL
2026-03-15 14:06:11,18.1,NORMAL
2026-03-15 14:06:17,18.1,NORMAL
2026-03-15 14:06:17,18.1,NORMAL
2026-03-15 14:06:17,18.1,NORMAL
2026-03-15 14:06:22,18.1,NORMAL
2026-03-15 14:06:22,18.1,NORMAL
2026-03-15 14:06:22,18.1,NORMAL
2026-03-15 14:06:28,18.1,NORMAL
2026-03-15 14:06:28,18.1,NORMAL
2026-03-15 14:06:28,18.1,NORMAL
2026-03-15 14:06:33,18.2,NORMAL
2026-03-15 14:06:33,18.2,NORMAL
2026-03-15 14:06:33,18.2,NORMAL
2026-03-15 14:06:39,18.1,NORMAL
2026-03-15 14:06:39,18.1,NORMAL
2026-03-15 14:06:39,18.1,NORMAL
2026-03-15 14:06:44,18.1,NORMAL
2026-03-15 14:06:44,18.1,NORMAL
2026-03-15 14:06:44,18.1,NORMAL
2026-03-15 14:06:50,18.1,NORMAL
2026-03-15 14:06:50,18.1,NORMAL
2026-03-15 14:06:50,18.1,NORMAL
2026-03-15 14:06:55,18.1,NORMAL
2026-03-15 14:06:55,18.1,NORMAL
2026-03-15 14:06:55,18.1,NORMAL
2026-03-15 14:07:01,18.1,NORMAL
2026-03-15 14:07:01,18.1,NORMAL
2026-03-15 14:07:01,18.1,NORMAL
2026-03-15 14:07:06,18.1,NORMAL
2026-03-15 14:07:06,18.1,NORMAL
2026-03-15 14:07:06,18.1,NORMAL
2026-03-15 14:07:12,18.1,NORMAL
2026-03-15 14:07:12,18.1,NORMAL
2026-03-15 14:07:12,18.1,NORMAL
2026-03-15 14:07:17,18.1,NORMAL
2026-03-15 14:07:17,18.1,NORMAL
2026-03-15 14:07:17,18.1,NORMAL
2026-03-15 14:07:23,18.1,NORMAL
2026-03-15 14:07:23,18.1,NORMAL
2026-03-15 14:07:23,18.1,NORMAL
2026-03-15 14:07:28,18.1,NORMAL
2026-03-15 14:07:28,18.1,NORMAL
2026-03-15 14:07:28,18.1,NORMAL
2026-03-15 14:07:34,18.1,NORMAL
2026-03-15 14:07:34,18.1,NORMAL
2026-03-15 14:07:34,18.1,NORMAL
2026-03-15 14:07:39,18.1,NORMAL
2026-03-15 14:07:39,18.1,NORMAL
2026-03-15 14:07:39,18.1,NORMAL
2026-03-15 14:07:45,18.1,NORMAL
2026-03-15 14:07:45,18.1,NORMAL
2026-03-15 14:07:45,18.1,NORMAL
2026-03-15 14:07:50,18.1,NORMAL
2026-03-15 14:07:50,18.1,NORMAL
2026-03-15 14:07:50,18.1,NORMAL
2026-03-15 14:07:56,18.1,NORMAL
2026-03-15 14:07:56,18.1,NORMAL
2026-03-15 14:07:56,18.1,NORMAL
2026-03-15 14:08:01,18.2,NORMAL
2026-03-15 14:08:01,18.2,NORMAL
2026-03-15 14:08:01,18.2,NORMAL
2026-03-15 14:08:07,18.2,NORMAL
2026-03-15 14:08:07,18.2,NORMAL
2026-03-15 14:08:07,18.2,NORMAL
2026-03-15 14:08:12,18.2,NORMAL
2026-03-15 14:08:12,18.2,NORMAL
2026-03-15 14:08:12,18.2,NORMAL
2026-03-15 14:08:18,18.2,NORMAL
2026-03-15 14:08:18,18.2,NORMAL
2026-03-15 14:08:18,18.2,NORMAL
2026-03-15 14:08:23,18.2,NORMAL
2026-03-15 14:08:23,18.2,NORMAL
2026-03-15 14:08:23,18.2,NORMAL
2026-03-15 14:08:29,18.3,NORMAL
2026-03-15 14:08:29,18.3,NORMAL
2026-03-15 14:08:29,18.3,NORMAL
2026-03-15 14:08:34,18.3,NORMAL
2026-03-15 14:08:34,18.3,NORMAL
2026-03-15 14:08:34,18.3,NORMAL
2026-03-15 14:08:40,18.3,NORMAL
2026-03-15 14:08:40,18.3,NORMAL
2026-03-15 14:08:40,18.3,NORMAL
2026-03-15 14:08:46,18.3,NORMAL
2026-03-15 14:08:46,18.3,NORMAL
2026-03-15 14:08:46,18.3,NORMAL
2026-03-15 14:08:51,18.3,NORMAL
2026-03-15 14:08:51,18.3,NORMAL
2026-03-15 14:08:51,18.3,NORMAL
2026-03-15 14:08:57,18.2,NORMAL
2026-03-15 14:08:57,18.2,NORMAL
2026-03-15 14:08:57,18.2,NORMAL
2026-03-15 14:09:02,18.3,NORMAL
2026-03-15 14:09:02,18.3,NORMAL
2026-03-15 14:09:02,18.3,NORMAL
2026-03-15 14:09:08,18.3,NORMAL
2026-03-15 14:09:08,18.3,NORMAL
2026-03-15 14:09:08,18.3,NORMAL
2026-03-15 14:09:13,18.3,NORMAL
2026-03-15 14:09:13,18.3,NORMAL
2026-03-15 14:09:13,18.3,NORMAL
2026-03-15 14:09:19,18.3,NORMAL
2026-03-15 14:09:19,18.3,NORMAL
2026-03-15 14:09:19,18.3,NORMAL
2026-03-15 14:09:24,18.3,NORMAL
2026-03-15 14:09:24,18.3,NORMAL
2026-03-15 14:09:24,18.3,NORMAL
2026-03-15 14:09:30,18.3,NORMAL
2026-03-15 14:09:30,18.3,NORMAL
2026-03-15 14:09:30,18.3,NORMAL
2026-03-15 14:09:35,18.3,NORMAL
2026-03-15 14:09:35,18.3,NORMAL
2026-03-15 14:09:35,18.3,NORMAL
2026-03-15 14:09:41,18.3,NORMAL
2026-03-15 14:09:41,18.3,NORMAL
2026-03-15 14:09:41,18.3,NORMAL
2026-03-15 14:09:46,18.3,NORMAL
2026-03-15 14:09:46,18.3,NORMAL
2026-03-15 14:09:46,18.3,NORMAL
2026-03-15 14:09:52,18.3,NORMAL
2026-03-15 14:09:52,18.3,NORMAL
2026-03-15 14:09:52,18.3,NORMAL
2026-03-15 14:09:57,18.3,NORMAL
2026-03-15 14:09:57,18.3,NORMAL
2026-03-15 14:09:57,18.3,NORMAL
2026-03-15 14:10:03,18.3,NORMAL
2026-03-15 14:10:03,18.3,NORMAL
2026-03-15 14:10:03,18.3,NORMAL
2026-03-15 14:10:08,18.3,NORMAL
2026-03-15 14:10:08,18.3,NORMAL
2026-03-15 14:10:08,18.3,NORMAL
2026-03-15 14:10:14,18.3,NORMAL
2026-03-15 14:10:14,18.3,NORMAL
2026-03-15 14:10:14,18.3,NORMAL
2026-03-15 14:10:19,18.3,NORMAL
2026-03-15 14:10:19,18.3,NORMAL
2026-03-15 14:10:19,18.3,NORMAL
2026-03-15 14:10:25,18.3,NORMAL
2026-03-15 14:10:25,18.3,NORMAL
2026-03-15 14:10:25,18.3,NORMAL
2026-03-15 14:10:30,18.3,NORMAL
2026-03-15 14:10:30,18.3,NORMAL
2026-03-15 14:10:30,18.3,NORMAL
2026-03-15 14:10:36,18.3,NORMAL
2026-03-15 14:10:36,18.3,NORMAL
2026-03-15 14:10:36,18.3,NORMAL
2026-03-15 14:10:41,18.3,NORMAL
2026-03-15 14:10:41,18.3,NORMAL
2026-03-15 14:10:41,18.3,NORMAL
2026-03-15 14:10:47,18.3,NORMAL
2026-03-15 14:10:47,18.3,NORMAL
2026-03-15 14:10:47,18.3,NORMAL
2026-03-15 14:10:52,18.3,NORMAL
2026-03-15 14:10:52,18.3,NORMAL
2026-03-15 14:10:52,18.3,NORMAL
2026-03-15 14:10:58,18.3,NORMAL
2026-03-15 14:10:58,18.3,NORMAL
2026-03-15 14:10:58,18.3,NORMAL
2026-03-15 14:11:03,18.3,NORMAL
2026-03-15 14:11:03,18.3,NORMAL
2026-03-15 14:11:03,18.3,NORMAL
2026-03-15 14:11:09,18.2,NORMAL
2026-03-15 14:11:09,18.2,NORMAL
2026-03-15 14:11:09,18.2,NORMAL
2026-03-15 14:11:14,18.2,NORMAL
2026-03-15 14:11:14,18.2,NORMAL
2026-03-15 14:11:14,18.2,NORMAL
2026-03-15 14:11:20,18.1,NORMAL
2026-03-15 14:11:20,18.1,NORMAL
2026-03-15 14:11:20,18.1,NORMAL
2026-03-15 14:11:25,18.1,NORMAL
2026-03-15 14:11:25,18.1,NORMAL
2026-03-15 14:11:25,18.1,NORMAL
2026-03-15 14:11:31,18.1,NORMAL
2026-03-15 14:11:31,18.1,NORMAL
2026-03-15 14:11:31,18.1,NORMAL
2026-03-15 14:11:36,18.1,NORMAL
2026-03-15 14:11:36,18.1,NORMAL
2026-03-15 14:11:36,18.1,NORMAL
2026-03-15 14:11:42,18.1,NORMAL
2026-03-15 14:11:42,18.1,NORMAL
2026-03-15 14:11:42,18.1,NORMAL
2026-03-15 14:11:47,18.1,NORMAL
2026-03-15 14:11:47,18.1,NORMAL
2026-03-15 14:11:47,18.1,NORMAL
2026-03-15 14:11:53,18.1,NORMAL
2026-03-15 14:11:53,18.1,NORMAL
2026-03-15 14:11:53,18.1,NORMAL
2026-03-15 14:11:59,18.1,NORMAL
2026-03-15 14:11:59,18.1,NORMAL
2026-03-15 14:11:59,18.1,NORMAL
2026-03-15 14:12:04,18.1,NORMAL
2026-03-15 14:12:04,18.1,NORMAL
2026-03-15 14:12:04,18.1,NORMAL
2026-03-15 14:12:10,18.1,NORMAL
2026-03-15 14:12:10,18.1,NORMAL
2026-03-15 14:12:10,18.1,NORMAL
2026-03-15 14:12:15,18.1,NORMAL
2026-03-15 14:12:15,18.1,NORMAL
2026-03-15 14:12:15,18.1,NORMAL
2026-03-15 14:12:21,18.1,NORMAL
2026-03-15 14:12:21,18.1,NORMAL
2026-03-15 14:12:21,18.1,NORMAL
2026-03-15 14:12:26,18.1,NORMAL
2026-03-15 14:12:26,18.1,NORMAL
2026-03-15 14:12:26,18.1,NORMAL
2026-03-15 14:12:32,18.1,NORMAL
2026-03-15 14:12:32,18.1,NORMAL
2026-03-15 14:12:32,18.1,NORMAL
2026-03-15 14:12:37,18.1,NORMAL
2026-03-15 14:12:37,18.1,NORMAL
2026-03-15 14:12:37,18.1,NORMAL
2026-03-15 14:13:17,18.1,NORMAL
2026-03-15 14:13:23,18.1,NORMAL
2026-03-15 14:13:28,18.1,NORMAL
2026-03-15 14:13:34,18.1,NORMAL
2026-03-15 14:13:39,18,NORMAL
2026-03-15 14:13:45,18.1,NORMAL
2026-03-15 14:13:45,18.1,NORMAL
2026-03-15 14:13:45,18.1,NORMAL
2026-03-15 14:13:50,18.1,NORMAL
2026-03-15 14:13:50,18.1,NORMAL
2026-03-15 14:13:50,18.1,NORMAL
2026-03-15 14:13:56,18,NORMAL
2026-03-15 14:13:56,18,NORMAL
2026-03-15 14:13:56,18,NORMAL
2026-03-15 14:14:01,18,NORMAL
2026-03-15 14:14:01,18,NORMAL
2026-03-15 14:14:01,18,NORMAL
2026-03-15 14:14:07,18.1,NORMAL
2026-03-15 14:14:07,18.1,NORMAL
2026-03-15 14:14:07,18.1,NORMAL
2026-03-15 14:14:12,18,NORMAL
2026-03-15 14:14:12,18,NORMAL
2026-03-15 14:14:12,18,NORMAL
2026-03-15 14:14:18,18,NORMAL
2026-03-15 14:14:18,18,NORMAL
2026-03-15 14:14:18,18,NORMAL
2026-03-15 14:14:23,18,NORMAL
2026-03-15 14:14:23,18,NORMAL
2026-03-15 14:14:23,18,NORMAL
2026-03-15 14:14:29,18,NORMAL
2026-03-15 14:14:29,18,NORMAL
2026-03-15 14:14:29,18,NORMAL
2026-03-15 14:14:34,18,NORMAL
2026-03-15 14:14:34,18,NORMAL
2026-03-15 14:14:34,18,NORMAL
2026-03-15 14:14:40,18,NORMAL
2026-03-15 14:14:40,18,NORMAL
2026-03-15 14:14:40,18,NORMAL
2026-03-15 14:14:45,18,NORMAL
2026-03-15 14:14:45,18,NORMAL
2026-03-15 14:14:45,18,NORMAL
2026-03-15 14:14:51,17.9,TROP_FROID
2026-03-15 14:14:51,17.9,TROP_FROID
2026-03-15 14:14:51,17.9,TROP_FROID
2026-03-15 14:14:56,18,NORMAL
2026-03-15 14:14:56,18,NORMAL
2026-03-15 14:14:56,18,NORMAL
2026-03-15 14:15:02,18,NORMAL
2026-03-15 14:15:02,18,NORMAL
2026-03-15 14:15:02,18,NORMAL
2026-03-15 14:15:07,18,NORMAL
2026-03-15 14:15:07,18,NORMAL
2026-03-15 14:15:07,18,NORMAL
2026-03-15 14:15:13,18,NORMAL
2026-03-15 14:15:13,18,NORMAL
2026-03-15 14:15:13,18,NORMAL
2026-03-15 14:15:18,18,NORMAL
2026-03-15 14:15:18,18,NORMAL
2026-03-15 14:15:18,18,NORMAL
2026-03-15 14:15:24,17.9,TROP_FROID
2026-03-15 14:15:24,17.9,TROP_FROID
2026-03-15 14:15:24,17.9,TROP_FROID
2026-03-15 14:15:29,17.9,TROP_FROID
2026-03-15 14:15:29,17.9,TROP_FROID
2026-03-15 14:15:29,17.9,TROP_FROID
2026-03-15 14:15:35,17.9,TROP_FROID
2026-03-15 14:15:35,17.9,TROP_FROID
2026-03-15 14:15:35,17.9,TROP_FROID
2026-03-15 14:15:40,17.9,TROP_FROID
2026-03-15 14:15:40,17.9,TROP_FROID
2026-03-15 14:15:40,17.9,TROP_FROID
2026-03-15 14:15:46,17.9,TROP_FROID
2026-03-15 14:15:46,17.9,TROP_FROID
2026-03-15 14:15:46,17.9,TROP_FROID
2026-03-15 14:15:52,17.9,TROP_FROID
2026-03-15 14:15:52,17.9,TROP_FROID
2026-03-15 14:15:52,17.9,TROP_FROID
2026-03-15 14:15:57,18,NORMAL
2026-03-15 14:15:57,18,NORMAL
2026-03-15 14:15:57,18,NORMAL
2026-03-15 14:16:03,17.9,TROP_FROID
2026-03-15 14:16:03,17.9,TROP_FROID
2026-03-15 14:16:03,17.9,TROP_FROID
2026-03-15 14:16:08,17.9,TROP_FROID
2026-03-15 14:16:08,17.9,TROP_FROID
2026-03-15 14:16:08,17.9,TROP_FROID
2026-03-15 14:16:14,18,NORMAL
2026-03-15 14:16:14,18,NORMAL
2026-03-15 14:16:14,18,NORMAL
2026-03-15 14:16:19,18,NORMAL
2026-03-15 14:16:19,18,NORMAL
2026-03-15 14:16:19,18,NORMAL
2026-03-15 14:16:25,17.9,TROP_FROID
2026-03-15 14:16:25,17.9,TROP_FROID
2026-03-15 14:16:25,17.9,TROP_FROID
2026-03-15 14:16:30,18,NORMAL
2026-03-15 14:16:30,18,NORMAL
2026-03-15 14:16:30,18,NORMAL
2026-03-15 14:16:36,18.1,NORMAL
2026-03-15 14:16:36,18.1,NORMAL
2026-03-15 14:16:36,18.1,NORMAL
2026-03-15 14:16:41,18,NORMAL
2026-03-15 14:16:41,18,NORMAL
2026-03-15 14:16:41,18,NORMAL
2026-03-15 14:16:47,18,NORMAL
2026-03-15 14:16:47,18,NORMAL
2026-03-15 14:16:47,18,NORMAL
2026-03-15 14:16:52,18,NORMAL
2026-03-15 14:16:52,18,NORMAL
2026-03-15 14:16:52,18,NORMAL
2026-03-15 14:16:58,18.1,NORMAL
2026-03-15 14:16:58,18.1,NORMAL
2026-03-15 14:16:58,18.1,NORMAL
2026-03-15 14:17:03,18.1,NORMAL
2026-03-15 14:17:03,18.1,NORMAL
2026-03-15 14:17:03,18.1,NORMAL
2026-03-15 14:17:09,18.1,NORMAL
2026-03-15 14:17:09,18.1,NORMAL
2026-03-15 14:17:09,18.1,NORMAL
2026-03-15 14:17:14,18.1,NORMAL
2026-03-15 14:17:14,18.1,NORMAL
2026-03-15 14:17:14,18.1,NORMAL
2026-03-15 14:17:20,18,NORMAL
2026-03-15 14:17:20,18,NORMAL
2026-03-15 14:17:20,18,NORMAL
2026-03-15 14:17:25,18,NORMAL
2026-03-15 14:17:25,18,NORMAL
2026-03-15 14:17:25,18,NORMAL
2026-03-15 14:17:31,18,NORMAL
2026-03-15 14:17:31,18,NORMAL
2026-03-15 14:17:31,18,NORMAL
2026-03-15 14:17:36,18,NORMAL
2026-03-15 14:17:36,18,NORMAL
2026-03-15 14:17:36,18,NORMAL
2026-03-15 14:17:42,18,NORMAL
2026-03-15 14:17:42,18,NORMAL
2026-03-15 14:17:42,18,NORMAL
2026-03-15 14:17:47,17.9,TROP_FROID
2026-03-15 14:17:47,17.9,TROP_FROID
2026-03-15 14:17:47,17.9,TROP_FROID
2026-03-15 14:17:53,17.9,TROP_FROID
2026-03-15 14:17:53,17.9,TROP_FROID
2026-03-15 14:17:53,17.9,TROP_FROID
2026-03-15 14:17:58,17.9,TROP_FROID
2026-03-15 14:17:58,17.9,TROP_FROID
2026-03-15 14:17:58,17.9,TROP_FROID
2026-03-15 14:18:04,17.9,TROP_FROID
2026-03-15 14:18:04,17.9,TROP_FROID
2026-03-15 14:18:04,17.9,TROP_FROID
2026-03-15 14:18:09,17.9,TROP_FROID
2026-03-15 14:18:09,17.9,TROP_FROID
2026-03-15 14:18:10,17.9,TROP_FROID
2026-03-15 14:18:15,17.9,TROP_FROID
2026-03-15 14:18:15,17.9,TROP_FROID
2026-03-15 14:18:15,17.9,TROP_FROID
2026-03-15 14:18:23,17.9,TROP_FROID
2026-03-15 14:18:23,17.9,TROP_FROID
2026-03-15 14:18:23,17.9,TROP_FROID
2026-03-15 14:18:26,17.9,TROP_FROID
2026-03-15 14:18:26,17.9,TROP_FROID
2026-03-15 14:18:26,17.9,TROP_FROID
2026-03-15 14:18:31,18,NORMAL
2026-03-15 14:18:31,18,NORMAL
2026-03-15 14:18:31,18,NORMAL
2026-03-15 14:18:37,18,NORMAL
2026-03-15 14:18:37,18,NORMAL
2026-03-15 14:18:37,18,NORMAL
2026-03-15 14:18:42,18,NORMAL
2026-03-15 14:18:42,18,NORMAL
2026-03-15 14:18:42,18,NORMAL
2026-03-15 14:18:48,17.9,TROP_FROID
2026-03-15 14:18:48,17.9,TROP_FROID
2026-03-15 14:18:48,17.9,TROP_FROID
2026-03-15 14:18:53,18,NORMAL
2026-03-15 14:18:53,18,NORMAL
2026-03-15 14:18:54,18,NORMAL
2026-03-15 14:18:59,18,NORMAL
2026-03-15 14:18:59,18,NORMAL
2026-03-15 14:18:59,18,NORMAL
2026-03-15 14:19:05,18,NORMAL
2026-03-15 14:19:05,18,NORMAL
2026-03-15 14:19:05,18,NORMAL
2026-03-15 14:19:10,18,NORMAL
2026-03-15 14:19:10,18,NORMAL
2026-03-15 14:19:10,18,NORMAL
2026-03-15 14:19:16,18.1,NORMAL
2026-03-15 14:19:16,18.1,NORMAL
2026-03-15 14:19:16,18.1,NORMAL
2026-03-15 14:19:21,18.1,NORMAL
2026-03-15 14:19:21,18.1,NORMAL
2026-03-15 14:19:21,18.1,NORMAL
2026-03-15 14:19:27,18.1,NORMAL
2026-03-15 14:19:27,18.1,NORMAL
2026-03-15 14:19:27,18.1,NORMAL
2026-03-15 14:19:32,18.1,NORMAL
2026-03-15 14:19:32,18.1,NORMAL
2026-03-15 14:19:32,18.1,NORMAL
2026-03-15 14:19:38,18.1,NORMAL
2026-03-15 14:19:38,18.1,NORMAL
2026-03-15 14:19:38,18.1,NORMAL
2026-03-15 14:19:43,18.1,NORMAL
2026-03-15 14:19:43,18.1,NORMAL
2026-03-15 14:19:43,18.1,NORMAL
2026-03-15 14:19:49,18.2,NORMAL
2026-03-15 14:19:49,18.2,NORMAL
2026-03-15 14:19:49,18.2,NORMAL
2026-03-15 14:19:54,18.1,NORMAL
2026-03-15 14:19:54,18.1,NORMAL
2026-03-15 14:19:54,18.1,NORMAL
2026-03-15 14:20:00,18.2,NORMAL
2026-03-15 14:20:00,18.2,NORMAL
2026-03-15 14:20:00,18.2,NORMAL
2026-03-15 14:20:05,18.2,NORMAL
2026-03-15 14:20:05,18.2,NORMAL
2026-03-15 14:20:05,18.2,NORMAL
2026-03-15 14:20:11,18.2,NORMAL
2026-03-15 14:20:11,18.2,NORMAL
2026-03-15 14:20:11,18.2,NORMAL
2026-03-15 14:20:16,18.2,NORMAL
2026-03-15 14:20:16,18.2,NORMAL
2026-03-15 14:20:16,18.2,NORMAL
2026-03-15 14:20:22,18.2,NORMAL
2026-03-15 14:20:22,18.2,NORMAL
2026-03-15 14:20:22,18.2,NORMAL
2026-03-15 14:20:27,18.2,NORMAL
2026-03-15 14:20:27,18.2,NORMAL
2026-03-15 14:20:27,18.2,NORMAL
2026-03-15 14:20:33,18.2,NORMAL
2026-03-15 14:20:33,18.2,NORMAL
2026-03-15 14:20:33,18.2,NORMAL
2026-03-15 14:20:38,18.2,NORMAL
2026-03-15 14:20:38,18.2,NORMAL
2026-03-15 14:20:38,18.2,NORMAL
2026-03-15 14:20:44,18.2,NORMAL
2026-03-15 14:20:44,18.2,NORMAL
2026-03-15 14:20:44,18.2,NORMAL
2026-03-15 14:20:49,18.2,NORMAL
2026-03-15 14:20:49,18.2,NORMAL
2026-03-15 14:20:49,18.2,NORMAL
2026-03-15 14:20:55,18.2,NORMAL
2026-03-15 14:20:55,18.2,NORMAL
2026-03-15 14:20:55,18.2,NORMAL
2026-03-15 14:21:00,18.2,NORMAL
2026-03-15 14:21:00,18.2,NORMAL
2026-03-15 14:21:00,18.2,NORMAL
2026-03-15 14:21:06,18.2,NORMAL
2026-03-15 14:21:06,18.2,NORMAL
2026-03-15 14:21:06,18.2,NORMAL
2026-03-15 14:21:11,18.3,NORMAL
2026-03-15 14:21:11,18.3,NORMAL
2026-03-15 14:21:11,18.3,NORMAL
2026-03-15 14:21:17,18.3,NORMAL
2026-03-15 14:21:17,18.3,NORMAL
2026-03-15 14:21:17,18.3,NORMAL
2026-03-15 14:21:22,18.2,NORMAL
2026-03-15 14:21:22,18.2,NORMAL
2026-03-15 14:21:22,18.2,NORMAL
2026-03-15 14:21:28,18.2,NORMAL
2026-03-15 14:21:28,18.2,NORMAL
2026-03-15 14:21:28,18.2,NORMAL
2026-03-15 14:21:33,18.2,NORMAL
2026-03-15 14:21:33,18.2,NORMAL
2026-03-15 14:21:33,18.2,NORMAL
2026-03-15 14:21:39,18.1,NORMAL
2026-03-15 14:21:39,18.1,NORMAL
2026-03-15 14:21:39,18.1,NORMAL
2026-03-15 14:21:44,18.2,NORMAL
2026-03-15 14:21:44,18.2,NORMAL
2026-03-15 14:21:44,18.2,NORMAL
2026-03-15 14:21:50,18.2,NORMAL
2026-03-15 14:21:50,18.2,NORMAL
2026-03-15 14:21:50,18.2,NORMAL
2026-03-15 14:21:55,18.2,NORMAL
2026-03-15 14:21:55,18.2,NORMAL
2026-03-15 14:21:55,18.2,NORMAL
2026-03-15 14:22:01,18.2,NORMAL
2026-03-15 14:22:01,18.2,NORMAL
2026-03-15 14:22:01,18.2,NORMAL
2026-03-15 14:22:06,18.2,NORMAL
2026-03-15 14:22:06,18.2,NORMAL
2026-03-15 14:22:07,18.2,NORMAL
2026-03-15 14:22:12,18.2,NORMAL
2026-03-15 14:22:12,18.2,NORMAL
2026-03-15 14:22:12,18.2,NORMAL
2026-03-15 14:22:18,18.1,NORMAL
2026-03-15 14:22:18,18.1,NORMAL
2026-03-15 14:22:18,18.1,NORMAL
2026-03-15 14:22:23,18.1,NORMAL
2026-03-15 14:22:23,18.1,NORMAL
2026-03-15 14:22:23,18.1,NORMAL
2026-03-15 14:22:29,18.2,NORMAL
2026-03-15 14:22:29,18.2,NORMAL
2026-03-15 14:22:29,18.2,NORMAL
2026-03-15 14:22:34,18.1,NORMAL
2026-03-15 14:22:34,18.1,NORMAL
2026-03-15 14:22:34,18.1,NORMAL
2026-03-15 14:22:40,18.1,NORMAL
2026-03-15 14:22:40,18.1,NORMAL
2026-03-15 14:22:40,18.1,NORMAL
2026-03-15 14:22:45,18.1,NORMAL
